session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
17,17,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,2055665943,2,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,399.0,0,1.0,1,1.0,1,0.0,0.0
17,17,0,qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603,2055665943,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-201.0,0,0.0,1,1.0,1,0.0,0.0
18,18,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b,217350410,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-702.0,0,0.0,1,1.0,1,0.0,0.0
18,18,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b,217350410,1,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,6.0,0,0.0,1,1.0,1,0.0,0.0
18,18,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b,217350410,2,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,1398.0,0,1.0,1,1.0,1,0.0,0.0
18,18,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b,217350410,3,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-702.0,0,0.0,1,1.0,1,0.0,0.0
19,19,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b,1426131360,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-6400.0,0,0.0,1,1.0,1,0.0,0.0
19,19,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b,1426131360,1,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-6400.0,0,0.0,1,1.0,1,0.0,0.0
19,19,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b,1426131360,2,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
19,19,0,stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b > nvidia/nemotron-3-super-120b-a12b,1426131360,3,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,12800.0,0,1.0,1,1.0,1,0.0,0.0
20,20,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,808520988,0,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,4400.0,0,1.0,1,1.0,1,0.0,0.0
20,20,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,808520988,1,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,-2200.0,0,0.0,1,1.0,1,0.0,0.0
20,20,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,808520988,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-2200.0,0,0.0,1,1.0,1,0.0,0.0
20,20,0,stockmark/stockmark-2-100b-instruct > nvidia/nemotron-3-super-120b-a12b > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,808520988,3,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,0.0,0,0.0,1,1.0,1,0.0,0.0
