session_id,layout_id,layout_repeat,layout,seed,seat,agent,model_id,strategy_id,strategy_label,prompt_sha256,factorial_block_id,profit,ruin,win_rate,total_hands,hands_survived,session_completed,early_exit_rate,showdown_frequency
17,17,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,10929468,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-800.0,0,0.0,1,1.0,1,0.0,0.0
17,17,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > mistralai/mistral-small-4-119b-2603 > stockmark/stockmark-2-100b-instruct,10929468,3,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-800.0,0,0.0,1,1.0,1,0.0,0.0
18,18,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,516958926,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
18,18,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,516958926,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
18,18,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,516958926,2,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
18,18,0,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,516958926,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,1000.0,0,1.0,1,1.0,1,0.0,0.0
19,19,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1090212199,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
19,19,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1090212199,1,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,-1100.0,0,0.0,1,1.0,1,0.0,0.0
19,19,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1090212199,2,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-1100.0,0,0.0,1,1.0,1,0.0,0.0
19,19,1,nvidia/nemotron-3-super-120b-a12b > qwen/qwen3.5-122b-a10b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603,1090212199,3,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,2200.0,0,1.0,1,1.0,1,0.0,0.0
20,20,0,nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,1934409498,0,nvidia__nemotron-3-super-120b-a12b,nvidia__nemotron-3-super-120b-a12b,,,,,0.0,0,0.0,1,0.0,0,1.0,0.0
20,20,0,nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,1934409498,1,stockmark__stockmark-2-100b-instruct,stockmark__stockmark-2-100b-instruct,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
20,20,0,nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,1934409498,2,mistralai__mistral-small-4-119b-2603,mistralai__mistral-small-4-119b-2603,,,,,-500.0,0,0.0,1,1.0,1,0.0,0.0
20,20,0,nvidia/nemotron-3-super-120b-a12b > stockmark/stockmark-2-100b-instruct > mistralai/mistral-small-4-119b-2603 > qwen/qwen3.5-122b-a10b,1934409498,3,qwen__qwen3.5-122b-a10b,qwen__qwen3.5-122b-a10b,,,,,1000.0,0,1.0,1,1.0,1,0.0,0.0
